user_id,recommend,sentiment_analysis,year
76561198044402508,True,2,2015
76561198081987102,True,2,2013
76561198081987102,True,2,2013
76561197996741396,True,2,2013
calii,True,2,2015
76561198084718144,True,2,2015
76561198077034833,True,2,2014
calypto52,True,2,2013
camduman,True,2,2014
camduman,True,2,2014
camquarter,True,2,2014
aquelecaraqfazaquilo,False,0,2015
aquelecaraqfazaquilo,True,2,2015
aquelecaraqfazaquilo,False,0,2015
aquelecaraqfazaquilo,True,2,2015
aquelecaraqfazaquilo,True,2,2014
aquelecaraqfazaquilo,False,0,2014
aquelecaraqfazaquilo,True,2,2014
aquelecaraqfazaquilo,True,2,2014
aquelecaraqfazaquilo,True,2,2014
aquelecaraqfazaquilo,True,2,2014
76561198079009374,True,2,2014
76561197992910116,True,2,2014
76561197992910116,True,2,2014
76561197992910116,True,2,2014
76561197992910116,True,2,2014
76561197992910116,True,2,2014
76561197992910116,True,2,2013
jonjon4351,True,2,2013
76561198008551473,True,2,2014
76561198008551473,True,2,2015
ThePyrite99,True,2,2014
76561198062276935,False,0,2015
76561198062276935,True,2,2013
76561198062276935,True,2,2013
76561198048121243,True,2,2013
76561198048121243,True,2,2014
76561198048121243,True,2,2013
CAPTAINVRITRAS,True,2,2015
ConkerBirdy,True,2,2015
ConkerBirdy,True,2,2015
ConkerBirdy,True,2,2015
76561198078194423,True,2,2015
76561198067657905,True,2,2014
76561198070072786,True,2,2015
76561198070072786,True,2,2014
76561198070072786,True,2,2014
76561197966764681,True,2,2014
76561198007988939,True,2,2015
ca_ra_cal,True,2,2015
76561198067721589,True,2,2014
76561198067721589,True,2,2014
76561197996092338,True,2,2012
carouserwhite,True,2,2014
carouserwhite,True,2,2015
carouserwhite,True,2,2014
76561198045631910,True,2,2014
76561198078670623,True,2,2014
Lord_Casso,True,2,2015
Lord_Casso,True,2,2015
76561198070087725,True,2,2014
fsfs546hd,True,2,2013
76561198045283919,True,2,2015
76561198081438874,False,0,2014
76561198072411281,True,2,2015
76561198072411281,True,2,2015
76561198072411281,True,2,2015
76561198072411281,True,2,2014
76561198032143135,True,2,2014
CrazyGiraffe71,True,2,2015
chalkmetal,True,2,2014
kggj,True,2,2015
kggj,True,2,2015
asdasdfsadgdfhfgjggj,True,2,2015
asdasdfsadgdfhfgjggj,True,2,2014
elheat,True,2,2010
ElementalGodChaos,True,2,2015
ElementalGodChaos,True,2,2014
ElementalGodChaos,True,2,2014
ElementalGodChaos,True,2,2014
ElementalGodChaos,False,0,2015
ElementalGodChaos,True,2,2015
76561197971917242,True,2,2015
melonmaniac,True,2,2015
melonmaniac,True,2,2014
76561198048491595,True,2,2013
76561198074108172,True,2,2015
charmaps5,True,2,2014
mexz1999,True,2,2014
mexz1999,True,2,2014
IchMasKung,True,2,2015
IchMasKung,False,0,2015
IchMasKung,True,2,2015
IchMasKung,True,2,2014
HoxtonPleaseDontSueMe,True,2,2015
HoxtonPleaseDontSueMe,True,2,2014
HoxtonPleaseDontSueMe,True,2,2014
HoxtonPleaseDontSueMe,True,2,2014
HoxtonPleaseDontSueMe,True,2,2014
76561198051215704,True,2,2014
76561198051215704,True,2,2014
76561198051215704,True,2,2014
76561198074291619,True,2,2015
cheetahpocalypse,True,2,2014
cheetahpocalypse,True,2,2013
Axzothrift,True,2,2015
harharharharhar,True,2,2015
chicken_tonight,True,2,2015
chicken_tonight,True,2,2015
chicken_tonight,True,2,2014
chicken_tonight,True,2,2015
chicken_tonight,True,2,2015
chicken_tonight,True,2,2015
chicken_tonight,True,2,2015
chicken_tonight,True,2,2014
chicken_tonight,True,2,2014
chidvd,True,2,2011
chidvd,True,2,2011
chidvd,True,2,2010
chidvd,True,2,2014
chidvd,True,2,2015
chidvd,True,2,2015
chidvd,True,2,2014
chidvd,True,2,2012
76561198056960847,True,2,2014
76561198056960847,True,2,2014
76561198097450390,False,0,2015
76561198097450390,True,2,2015
76561198097450390,True,2,2015
76561198097450390,False,0,2014
aerpub,True,2,2014
aerpub,True,2,2014
76561198078733772,True,2,2015
76561198061273070,True,2,2015
SmeshDoge,True,2,2015
SmeshDoge,True,2,2015
SmeshDoge,True,2,2015
SmeshDoge,True,2,2015
SmeshDoge,True,2,2015
SmeshDoge,True,2,2015
76561198037342853,True,2,2015
76561198062869989,True,2,2015
76561198062869989,True,2,2013
76561198062869989,True,2,2015
76561198062869989,True,2,2014
harrisonnorris,True,2,2015
76561198142474106,True,2,2015
76561198142474106,False,0,2015
76561198142474106,True,2,2015
76561198142474106,False,0,2015
Los_Shmurdos,True,2,2014
ciborg2000,True,2,2015
ciborg2000,False,0,2015
ciborg2000,True,2,2015
ciborg2000,True,2,2013
Mikinmash,True,2,2013
76561198060510583,True,2,2014
Norf_Norf,True,2,2014
Norf_Norf,True,2,2014
Norf_Norf,True,2,2014
Norf_Norf,True,2,2014
Norf_Norf,True,2,2014
Norf_Norf,True,2,2013
Norf_Norf,True,2,2013
Norf_Norf,False,0,2014
76561198041840982,True,2,2013
76561198056339034,False,0,2015
76561198056339034,True,2,2015
76561198056339034,True,2,2015
76561198056339034,True,2,2015
OfficialSenix,True,2,2015
OfficialSenix,False,0,2015
OfficialSenix,True,2,2015
OfficialSenix,False,0,2015
OfficialSenix,False,0,2015
OfficialSenix,True,2,2014
OfficialSenix,False,0,2015
OfficialSenix,False,0,2015
OfficialSenix,False,0,2015
OfficialSenix,True,2,2015
mike14476,True,2,2014
mike14476,True,2,2014
mike14476,True,2,2014
Clawz3z,True,2,2014
76561198079650317,True,2,2015
76561198071207551,True,2,2013
76561198071207551,True,2,2015
76561198071207551,True,2,2015
76561198071207551,True,2,2015
76561198071207551,True,2,2015
76561198071207551,True,2,2014
76561198071207551,True,2,2013
76561198061039259,True,2,2014
76561198061039259,True,2,2014
76561198061039259,False,0,2013
76561198074202726,True,2,2015
76561198074347537,True,2,2014
SurfChicken,True,2,2015
76561198126142125,False,0,2014
76561198043339975,True,2,2015
76561198043339975,True,2,2013
76561198043339975,True,2,2013
76561198043339975,True,2,2015
69bmw,True,2,2015
69bmw,False,0,2015
76561198067414480,True,2,2014
76561198067414480,True,2,2015
76561198078246064,True,2,2015
76561198078246064,True,2,2015
iamshingo,True,2,2013
SirParadiseLost,True,2,2015
SirParadiseLost,True,2,2015
SirParadiseLost,False,0,2014
SirParadiseLost,True,2,2012
Rafantasma,True,2,2013
SupermanSocks17,True,2,2015
SupermanSocks17,True,2,2015
SupermanSocks17,True,2,2015
SupermanSocks17,True,2,2015
SupermanSocks17,True,2,2015
SupermanSocks17,True,2,2014
SupermanSocks17,True,2,2014
76561198061456632,True,2,2015
76561198061456632,True,2,2015
76561198061456632,True,2,2015
76561198049614185,True,2,2015
76561198049614185,True,2,2014
76561198049614185,True,2,2014
76561198049614185,False,0,2014
76561198049614185,True,2,2015
76561198049614185,True,2,2014
76561198049614185,False,0,2014
76561198049614185,True,2,2014
76561198046958203,True,2,2013
76561198046958203,True,2,2014
76561198046958203,True,2,2015
76561198046958203,True,2,2014
76561198046958203,True,2,2014
76561198046958203,True,2,2014
76561198046958203,True,2,2013
UnseenEvangelist,False,0,2014
jichaelcoaching,True,2,2015
MT-101,True,2,2015
76561198172099661,True,2,2015
76561198172099661,True,2,2015
76561198172099661,True,2,2015
ConjuredMadness,True,2,2013
ConjuredMadness,True,2,2014
ConjuredMadness,True,2,2014
cookieblade,True,2,2013
coolslayer666,True,2,2014
cheese_is_illuminati,True,2,2015
76561198042756236,False,0,2014
ndrss,True,2,2014
ndrss,True,2,2013
76561198081677554,True,2,2015
76561198081677554,True,2,2015
Gamercubeeyes,True,2,2015
76561198091515229,True,2,2015
NotJustAnyOrange,True,2,2015
Cosmonaut123456789,True,2,2014
Cosmonaut123456789,True,2,2014
Cosmonaut123456789,True,2,2015
76561197971591275,True,2,2015
aProfileInTheMidOfNowhere,True,2,2015
76561198107928649,True,2,2014
76561198107928649,True,2,2014
76561198107928649,False,0,2015
76561198056352983,True,2,2014
76561198104404617,True,2,2015
76561198104404617,True,2,2015
76561198104404617,True,2,2014
76561198071955492,True,2,2014
76561198071955492,True,2,2014
76561198071955492,True,2,2015
76561198071955492,True,2,2014
76561198071955492,True,2,2014
76561198071955492,True,2,2014
76561198071955492,True,2,2013
76561198071955492,True,2,2013
76561198071955492,True,2,2013
bruhbruhxd,True,2,2015
bruhbruhxd,True,2,2014
Crazymac123,True,2,2014
Crazymac123,True,2,2013
Crazymac123,True,2,2014
Crazymac123,True,2,2014
76561198135673978,True,2,2015
76561198045148546,False,0,2015
76561198077244610,False,0,2015
76561198063850360,True,2,2015
76561198080465715,True,2,2014
cripla66,True,2,2014
76561198064305132,True,2,2015
76561198067214601,True,2,2013
76561198067214601,True,2,2014
76561198067214601,True,2,2014
76561198067214601,True,2,2014
76561198067214601,True,2,2014
76561198067214601,True,2,2013
76561198017913139,False,0,2015
76561198017913139,True,2,2015
76561198017913139,False,0,2014
OldLeakyBoat,True,2,2015
SSAANNEESS,False,0,2015
SSAANNEESS,True,2,2014
SSAANNEESS,True,2,2014
SSAANNEESS,True,2,2014
getyourmarsbar,False,0,2015
76561198107811819,True,2,2015
76561198107811819,True,2,2015
76561198107811819,True,2,2015
76561198107811819,True,2,2015
76561198107811819,True,2,2014
76561198107811819,True,2,2014
aweoplopo,True,2,2014
76561198042921883,True,2,2015
kanekicg,True,2,2015
kanekicg,True,2,2013
76561198048024738,True,2,2015
76561198048024738,True,2,2014
76561198084976671,True,2,2014
76561198084976671,True,2,2015
76561198084976671,True,2,2014
76561198084976671,True,2,2014
THE_ART_OF_FEEDING,False,0,2013
THE_ART_OF_FEEDING,True,2,2013
76561198039197193,True,2,2014
76561197996190797,True,2,2015
76561197995146150,True,2,2015
76561198082559637,True,2,2015
76561198082559637,True,2,2015
DKA013,True,2,2014
DKA013,True,2,2014
DKA013,False,0,2014
76561198069345625,True,2,2015
D00MS,True,2,2014
76561198059201575,True,2,2015
76561198059201575,True,2,2015
76561198060901683,True,2,2014
76561198060901683,True,2,2014
76561198074763789,True,2,2015
76561198074763789,True,2,2015
76561198074763789,False,0,2015
76561198074763789,True,2,2015
76561198074763789,True,2,2015
76561198074763789,True,2,2015
76561198074763789,True,2,2015
DABLUICE,False,0,2015
BlitzGames,True,2,2014
BlitzGames,True,2,2014
BlitzGames,True,2,2013
DaftyTM,True,2,2015
76561197992227006,False,0,2015
76561197992227006,True,2,2014
76561197992227006,False,0,2014
76561197992227006,True,2,2013
76561198070775610,True,2,2015
76561198070775610,True,2,2012
76561198012514677,True,2,2015
76561197970691715,True,2,2013
misterross,True,2,2014
misterross,True,2,2014
76561198044888778,True,2,2015
mainkradxdxdx,True,2,2013
76561198101576470,True,2,2015
76561198101576470,True,2,2014
76561198101576470,True,2,2013
Dante69123,False,0,2014
Dante69123,True,2,2015
Dantress,True,2,2015
76561198079220364,False,0,2014
76561198079220364,True,2,2014
DareTheSeal,True,2,2014
DareTheSeal,True,2,2015
DareTheSeal,True,2,2013
blackcheeze,True,2,2015
blackcheeze,True,2,2014
blackcheeze,True,2,2012
6dighero,True,2,2015
6dighero,True,2,2015
DarkDragonForce,True,2,2014
76561198044594262,True,2,2015
76561198044594262,True,2,2014
76561198021814659,True,2,2013
76561198021814659,False,0,2015
76561198021814659,True,2,2014
76561198021814659,True,2,2014
76561198078913614,True,2,2014
76561198078913614,True,2,2013
BOBROSSJPEGEXE,True,2,2015
BOBROSSJPEGEXE,True,2,2014
blablabla174,True,2,2015
fatppl,True,2,2015
76561198050864519,True,2,2015
datts,True,2,2014
sirkillsalot1337,True,2,2015
sirkillsalot1337,True,2,2014
76561198082545803,True,2,2014
76561198115099755,True,2,2015
76561198046045640,True,2,2014
76561198046045640,True,2,2013
76561198046045640,True,2,2014
76561198046045640,True,2,2013
76561198046045640,True,2,2013
76561198046045640,True,2,2012
76561198195091390,True,2,2015
76561198084697858,True,2,2015
76561198084697858,True,2,2015
76561198008827809,True,2,2014
76561198008827809,True,2,2014
76561198008827809,True,2,2013
76561198039605834,True,2,2014
Yugm,False,0,2014
Yugm,True,2,2014
Yugm,True,2,2014
Yugm,True,2,2013
dblddr,True,2,2014
dblddr,True,2,2014
deathbreath220,True,2,2015
76561198084112448,True,2,2015
76561198097730477,False,0,2014
DeepCrysis,True,2,2014
shay181,True,2,2015
shay181,True,2,2015
degen97,True,2,2013
deltalink21,True,2,2015
deltalink21,True,2,2015
deltalink21,True,2,2015
Qzt,False,0,2014
Qzt,True,2,2014
Qzt,True,2,2014
Qzt,False,0,2014
Qzt,True,2,2014
Qzt,True,2,2014
Qzt,True,2,2014
76561198052661205,False,0,2014
76561198052661205,True,2,2012
76561198071716213,True,2,2015
76561198071716213,True,2,2015
76561198071716213,True,2,2014
76561198065988138,True,2,2014
Denied72,True,2,2012
76561198034337192,True,2,2014
76561198056953510,False,0,2014
76561198056953510,True,2,2014
76561198047363411,True,2,2014
76561198068479124,True,2,2013
GetMLGRekt,False,0,2015
GetMLGRekt,True,2,2015
BoyangBao,True,2,2013
meeman,True,2,2015
fuzzygrilz,True,2,2014
fuzzygrilz,True,2,2014
fuzzygrilz,True,2,2014
Derkness,True,2,2014
76561198086282677,True,2,2013
76561198086282677,True,2,2013
DerpyAura,True,2,2014
DerpyAura,True,2,2014
DerpyAura,True,2,2015
DerpyAura,True,2,2015
DerpyAura,True,2,2015
DerpyAura,True,2,2014
76561198021745490,True,2,2015
beepbeepimasheep,True,2,2014
76561198032293266,True,2,2015
76561198032293266,True,2,2015
76561198032293266,True,2,2014
76561198057406795,True,2,2015
76561198074942714,True,2,2014
76561198091717988,True,2,2014
76561198091717988,True,2,2014
76561198091717988,True,2,2014
76561198126500843,True,2,2015
Des_Mondo,True,2,2014
76561198066881691,True,2,2014
76561198042146054,True,2,2012
76561198093191096,True,2,2014
Device600,True,2,2015
Devmabby,False,0,2015
Devmabby,True,2,2015
Devmabby,True,2,2014
Devmabby,True,2,2014
Devmabby,True,2,2014
76561197980614542,True,2,2014
76561197971532272,False,0,2014
76561197971532272,True,2,2015
76561197971532272,True,2,2014
wenndiesoldaten,True,2,2015
TacticalLynx,True,2,2014
djman56,True,2,2015
76561198114039731,True,2,2014
digfernandes,True,2,2015
digfernandes,True,2,2015
digfernandes,True,2,2015
digfernandes,True,2,2015
digfernandes,False,0,2014
digfernandes,True,2,2014
digfernandes,True,2,2014
digfernandes,True,2,2014
dijakeplays,True,2,2015
dijakeplays,True,2,2013
dijakeplays,True,2,2014
ohplsguuby,True,2,2015
ohplsguuby,True,2,2015
ohplsguuby,True,2,2015
ohplsguuby,True,2,2015
ohplsguuby,True,2,2015
ohplsguuby,True,2,2015
ohplsguuby,True,2,2015
ohplsguuby,False,0,2015
ohplsguuby,True,2,2015
NathanielPeace,True,2,2014
NathanielPeace,True,2,2015
NathanielPeace,True,2,2015
NathanielPeace,True,2,2014
NathanielPeace,True,2,2014
76561198072486822,True,2,2015
76561198099102298,True,2,2015
76561198099102298,True,2,2014
76561198059166102,True,2,2015
ShrikeShrikeShrikeShrikeShrike,True,2,2015
ShrikeShrikeShrikeShrikeShrike,True,2,2015
ShrikeShrikeShrikeShrikeShrike,True,2,2014
ShrikeShrikeShrikeShrikeShrike,True,2,2014
efefuyg3g4u5u22u4yv,True,2,2014
efefuyg3g4u5u22u4yv,True,2,2014
76561198058711482,True,2,2015
dimitriirfan,True,2,2015
Dobble,True,2,2014
76561198023903233,True,2,2015
KingOfOpportunity,True,2,2014
doctorpotatoes,False,0,2014
doctorpotatoes,True,2,2015
doctorpotatoes,True,2,2015
doctorpotatoes,True,2,2015
doctorpotatoes,True,2,2015
doctorpotatoes,True,2,2015
doctorpotatoes,True,2,2015
doctorpotatoes,True,2,2015
doctorpotatoes,True,2,2015
doctorpotatoes,False,0,2015
76561198103858676,True,2,2014
76561198083029873,True,2,2013
1920410,False,0,2014
76561198049760472,True,2,2014
6294421419,True,2,2013
6294421419,True,2,2014
76561198081443272,True,2,2015
regentorange,True,2,2014
regentorange,False,0,2015
regentorange,True,2,2013
regentorange,True,2,2012
76561198120646995,True,2,2015
76561197990557433,True,2,2015
diglekango,True,2,2015
diglekango,True,2,2015
76561198055370293,True,2,2014
76561198055370293,True,2,2014
duzim,False,0,2015
duzim,False,0,2015
duzim,True,2,2015
duzim,True,2,2015
76561197995098683,True,2,2014
76561197995098683,True,2,2010
DropBear99,True,2,2015
banjoabbyshelly,True,2,2015
swscorpian,True,2,2015
swscorpian,True,2,2015
swscorpian,True,2,2015
thecosplayermotherfucker,True,2,2015
123repulseMe,True,2,2014
123repulseMe,True,2,2015
123repulseMe,True,2,2014
76561197969800840,True,2,2015
Cab117,True,2,2015
Cab117,True,2,2015
Cab117,True,2,2015
Cab117,False,0,2013
Cab117,True,2,2013
Cab117,True,2,2013
DrVendax,True,2,2014
DrVendax,True,2,2015
DrVendax,True,2,2014
DrVendax,True,2,2014
DrVendax,True,2,2014
76561198090773476,False,0,2015
76561198090773476,True,2,2014
76561198090773476,True,2,2014
thedragon347,True,2,2014
thedragon347,True,2,2013
76561198015157743,True,2,2014
76561198073725626,True,2,2014
76561198073725626,True,2,2015
76561198073725626,True,2,2015
76561198084378649,True,2,2015
76561198097534775,True,2,2015
76561198097534775,True,2,2014
76561198097534775,True,2,2014
76561198097534775,True,2,2013
DrumEssence,True,2,2014
ashley1222,True,2,2015
76561198165512984,True,2,2015
76561198165512984,True,2,2015
76561198165512984,False,0,2015
mrenigmate,True,2,2013
vitoprofile,True,2,2014
vitoprofile,True,2,2014
vitoprofile,False,0,2014
vitoprofile,False,0,2015
vitoprofile,False,0,2015
76561198057119793,True,2,2014
76561198057119793,True,2,2014
JamesDurham23JubileeRd,True,2,2015
JamesDurham23JubileeRd,True,2,2015
JamesDurham23JubileeRd,True,2,2015
JamesDurham23JubileeRd,False,0,2015
JamesDurham23JubileeRd,True,2,2015
JamesDurham23JubileeRd,True,2,2015
Congo-Jack,True,2,2015
76561198018159202,True,2,2014
76561198080980901,True,2,2015
76561198080980901,True,2,2015
76561198080980901,True,2,2015
76561198066955730,True,2,2014
76561198066955730,False,0,2014
76561198066955730,False,0,2014
76561198066955730,True,2,2013
76561198066955730,True,2,2013
76561198066955730,True,2,2013
76561198066955730,True,2,2013
dyslexicdew,True,2,2015
Dysloyal,True,2,2014
Eack,True,2,2015
76561198049435011,True,2,2014
edgar_its_the_popo,True,2,2015
edgar_its_the_popo,True,2,2015
riseofnations231,True,2,2014
Efreak,True,2,2012
Efreak,True,2,2012
Efreak,True,2,2013
Efreak,True,2,2014
76561198038840599,True,2,2015
76561198038840599,True,2,2015
76561198038840599,True,2,2015
76561198038840599,True,2,2015
76561198038840599,True,2,2013
SuccForCancer,True,2,2014
UberDuckLord,True,2,2014
hashandtag,True,2,2014
hashandtag,True,2,2015
hashandtag,True,2,2014
JZargo4Pres,True,2,2015
JZargo4Pres,True,2,2015
XavvPlays,True,2,2015
XavvPlays,True,2,2015
XavvPlays,True,2,2015
XavvPlays,False,0,2015
XavvPlays,True,2,2015
XavvPlays,True,2,2015
XavvPlays,True,2,2014
ELCHUZZY69,True,2,2014
